Date,SSE PLC,Orsted,Iberdrola SA,E.ON SE,Siemens Gamesa Renewable Energy S.A.,Duke Energy,Endesa S.a.,Enel spA,Engie SA,General Electric Company,ABB ltd,Alliant Energy corp,China Longyuan power group corp,nextera energy inc,Siemens AG,RWE AG,SKF AB,Verbund AG,NextEra Energy partners LP,Koninklijke DSM N.V.,SP 500,portfolio,SP 500 values,portfolio values,portfolio values R,SP 500 values R
2011-01-31,0,-0.020854481,0.018566355,0.005946469,0.008928571,0.002783964,0.056074717,0.027422303,0.0001723,0.017821842,-0.014327855,0.016784083,-0.011696722,0.013140848,-0.00512165,0.017087431,-0.06666665,-0.029729764,-0.027612841,0.011070111,0.025567362,0,141.96,223.2949547,205.8865564,166.71
2011-01-24,-0.041906327,0.032291883,-0.02055661,-0.028098854,-0.036144578,-0.011013216,-0.008050792,-0.000609013,-0.021244343,0.023303009,0.015839041,-0.012827366,-0.003023308,-0.007166483,0.010349311,-0.050306501,-0.004352573,0.080686421,0.026047204,0.027001421,-0.003253393,0,138.43,223.0742335,205.1725589,166.68
2011-01-17,0.01501251,-0.010356518,0.059473949,0.052874719,0.053872665,0.013392857,0.053186128,0.055269923,0.04327184,0.048884147,-0.008067941,-0.000267219,0.008566807,0.00498615,0.014435699,0.035474332,-0.046185751,-0.003456503,-0.015446881,-0.044580222,-0.001546767,0.02,138.88,223.4069051,203.5764197,167.87
2011-01-10,-0.02441009,-0.053361427,0.079971051,0.049086501,0.063259402,0.007307476,0.045112672,0.031146455,0.044460739,0.021161151,0.070454545,0.002141955,-0.050723637,0.03695902,0.016000036,0.048140885,0.024455028,-0.022407932,-0.00581482,0.050017821,0.018270593,0.02,139.09,219.7768434,203.7000348,168.04
2011-01-03,0.003265306,-0.034352177,-0.041782247,-0.006560574,-0.106188588,-0.001122965,-0.034983104,0.00868984,0.013594041,0.007654434,-0.020044543,0.015773674,-0.018799012,0.004423928,-0.034023832,0.02179551,-0.018267223,-0.001243339,-0.045945987,-0.01220514,-0.000550964,-0.02,136.6,215.1199606,208.1271988,166.87
2010-12-27,-0.009700889,0.006123337,-0.025346401,-0.00370338,0.012214273,0.002250985,-0.015058703,-0.029201817,-0.042780715,0.013858116,0.020454545,-0.008092797,-0.017930655,-0.003450259,-0.016675476,0.001301527,-0.010841461,0.052533144,-0.033411246,0.002470588,0.011142069,-0.01,136.67,218.3994688,203.3566959,168
2010-12-20,0.043881857,0.01702181,0.062477558,0.023639136,0.003853565,0.001691094,0.043130935,0.028018679,0.032008793,0.019208916,0.0180472,0.005970204,0.015100486,0.009676795,0.021453193,0.017209813,0.021624424,-0.009077399,0.00664364,0.036711794,0.008426999,0.02,135.17,219.5519771,208.8211425,171.36
2010-12-13,0.053333333,-0.000967787,0.009972801,-0.009279581,0.019464286,0.011979464,0.033003355,-0.010561056,-0.010556935,-0.001128623,0.039442039,0.008759924,0.009940032,-0.006346154,0.023389217,-0.006877044,0.012820561,0.066798461,0.006547799,0.048599565,0.00032113,0.01,134.04,215.0541992,211.9939062,174.03
2010-12-06,0,0.02464947,0.006019701,0.014798133,0.133144476,-0.014614952,0.00441989,0.020889488,0.045878547,0.056019124,0.014641288,-0.014567089,0.018161723,0.017612524,0.010592089,0.016029532,-0.04587156,0.000197628,0.025428557,-0.001532371,0.014662724,0.02,133.99,211.8934518,211.2136328,175.93
2010-11-29,-0.020034843,0.018614617,0.013308688,-0.015452478,-0.047049749,0.015410959,0,-0.010006671,-0.007557189,0.06202527,0.046475996,0.02064978,0.009941179,0.006301694,0.046557687,-0.006228954,0.048076924,-0.083514493,0.022494902,0.004747241,0.030211463,0.01,132.06,208.4345206,212.47644,179.57
2010-11-22,-0.006920415,0.013157909,-0.079462311,-0.010700789,0.021670607,-0.005110733,-0.071080366,-0.072974644,-0.050923436,-0.025893948,-0.050436469,0.000826674,0.006198859,-0.022897826,0.002339237,-0.019130575,0.020719755,-0.003250307,0.011375343,-0.008649199,-0.008569748,-0.02,128.18,207.1423607,210.631492,177.83
2010-11-15,-0.004306632,-0.005813968,0.008927039,0.011039851,-0.034980989,-0.010118044,-0.004597701,0.00123839,0.031822387,-0.001846144,0.001457018,-0.003842987,0.017488546,-0.030952825,-0.00093482,0.002208321,0.035573054,0.007056377,0.006243571,0.013928295,0.001333025,0,129.29,210.8441798,209.2021116,176.8
2010-11-08,0.018421053,-0.042316163,-0.015215554,0.001326318,-0.015718563,-0.037858302,0.003331676,-0.012836186,-0.058690319,-0.028690946,-0.049838486,-0.031889501,-0.035798149,-0.020098666,0.019537736,-0.029801314,0.00113065,-0.035347409,-0.010444336,0.01253591,-0.020083264,-0.02,129.12,210.4276515,209.3470256,177.28
2010-11-01,-0.011274935,-0.037771335,-0.023927393,0.003327837,0.084415584,0.015376167,-0.020090407,-0.003046923,0.00104599,0.044319581,0.047365877,0.030112348,-0.037771032,-0.005632267,0.021167946,-0.004845852,0.025507212,-0.009144231,-0.030933698,-0.003383654,0.033409255,0,131.77,214.3749432,209.8787,176.89
2010-10-25,0.022163121,-0.023413905,0.017974131,0.010761955,-0.023578363,0.024184477,-0.00250496,0.016099071,0.017923727,-0.00249069,-0.075100581,-0.002457674,-0.030181827,-0.007394049,-0.013797228,0.025238485,-0.014285714,0.038337511,-0.072212656,-0.026108999,-0.001432165,-0.01,127.51,213.4696524,204.4616587,168.95
2010-10-18,0.014388489,0.017298669,0.017954856,0.009278361,0.088419237,0.010801592,-0.004240509,0.02279924,0.012942584,-0.014723912,0.002689377,0.013001272,0.013729027,0.002349964,0.029775181,0.011864036,0.140065147,0.020475305,0.018728105,0.002541296,0.003550879,0.02,127.69,214.7673213,207.6143025,173.58
2010-10-11,-0.015057573,0.011440094,0.025964912,0.036108045,-0.031941545,-0.002834467,0.020361415,0.005092298,0.028281036,-0.047897165,0.023864158,0.000276757,0.015131498,0.007283321,0.048853102,0.016973509,0.021970726,0.028195528,0.021610447,0.024206143,0.013973399,0.01,127.24,210.2455975,207.1809503,176.37
2010-10-04,0.008035714,0.035395777,0.017675415,-0.015466361,-0.075646469,-0.010656197,0.011585994,0.014857881,0.042188364,0.046454754,0.018700327,-0.014184397,0.00547172,0.009373277,0.00547224,-0.014411011,-0.007270363,0.007575799,0.012543582,0.025353616,0.025494523,0.01,125.48,207.7743066,210.3526662,180.88
2010-09-27,-0.004444444,-0.024999946,-0.018229623,-0.006422099,0.029809221,-0.00889383,-0.037422505,-0.012755102,-0.004411201,-0.018007293,0.013263856,0.016357083,0.015586894,-0.001651376,-0.029463845,-0.015965804,-0.030749538,-0.00564971,0.010278837,0.016549105,-0.0045506,-0.01,122.36,206.5037955,213.3952651,182.34
2010-09-20,-0.002659574,-0.013007939,0.015847578,0.000229543,-0.060843598,0.027412907,0.016116797,0.010960671,0.029620853,0.022713369,0.024757282,0.004455583,-0.016135472,0.013764881,0.025681075,-0.012340931,0.05902315,-0.016666683,-0.031897546,0.002038875,0.000525331,0,122.92,207.7212635,215.521734,181.36
2010-09-13,-0.037542662,0.030399294,-0.023304348,-0.063386513,0.030384615,-0.001140901,0.002271631,-0.020833333,-0.048656772,0.019399254,0.011291114,0.000557258,-0.009509986,-0.025380711,0.018897782,-0.044901779,0.03293621,-0.01639353,0.015785101,0.031403337,0.013218577,0,122.86,206.6973796,220.0713746,183.63
2010-09-06,0.01208981,0.018148579,0.013215859,0.011739029,-0.040059073,0.01037464,0.024301913,0.017994859,0.025626165,0.038336603,-0.000980873,0.001395089,0.042263216,0.009516837,0.01447908,0.002814306,0.022939047,-0.017185763,0.02818911,0.030929325,0.016502859,0.01,121.26,207.7123132,218.9033027,181.92
2010-08-30,0.019366197,-0.032398544,0.03785662,0.027703658,0.019958577,-0.000576037,0.040064589,0.040106952,0.052738377,0.046227045,0.056476684,0.011286739,-0.01237259,0.013917239,0.02939562,0.015238097,0.039493317,0.006849294,-0.003263843,0.057465994,0.052986432,0.02,119.29,204.9847072,215.8176796,177.25
2010-08-23,0.016100179,0.014640842,0.013718947,-0.016264184,-0.038210793,0.017584994,-0.00134275,0.004701142,-0.012815339,-0.021290731,0.006781429,-0.003934907,-0.013942795,0.011259148,-0.014819886,-0.019424841,0.015896979,-0.009285714,-0.020433708,-0.061800975,-0.016896984,-0.01,113.29,200.3218752,216.4986297,178.57
2010-08-16,-0.006222222,-0.003852477,-0.00827358,-0.00065879,-0.040152964,0.002939447,-0.009310934,-0.024246396,-0.030291301,-0.022756863,0.012678288,0.005084745,0.019406834,0.024413687,-0.02207144,0.00488005,-0.013442779,-0.017543848,-0.000972087,-0.020918152,-0.010530196,-0.01,115.23,201.6617457,212.5619271,176.04
2010-08-09,0.001780944,-0.046944688,-0.015209125,-0.014715125,-0.106954362,-0.023536165,-0.022875018,-0.005215124,-0.016800343,-0.065045582,-0.087270974,0.005396251,-0.041775838,-0.031465276,-0.018402638,-0.036876466,-0.051699739,0.054384021,-0.011530488,-0.019275781,-0.041862077,-0.03,116.46,203.1990561,217.6498846,180.32
2010-08-02,0.013537906,0.003025161,0.019944598,0.007631896,-0.026299879,0.01871345,0.012634903,0.01791639,0.027461789,0.020471484,0.027750248,0.018807811,-0.000523573,0.026959847,0.024879722,0.020287623,0.023930407,-0.000184902,-0.032536586,-0.002746121,0.002039695,0.01,121.55,208.9883631,223.8419222,183.21
2010-07-26,-0.044003451,0.001185107,0.020927602,0.02549202,-0.149942182,0.0094451,0.011179186,0.024473148,0.007111853,0.026098042,0.006986028,-0.01144159,-0.007534437,-0.009657262,-0.024657547,0.01251187,-0.035664378,0.03980766,-0.003440908,0.000412088,0.01075658,-0.01,121.3,206.6975121,227.9037595,182.8
2010-07-19,-0.027684564,-0.013766208,0.047600237,0.025452542,0.126175662,0.004149378,0.035271425,0.019404019,0.040707196,0.07972504,0.104740904,0.041406017,-0.009648784,0.003801559,0.037774119,0.024684147,0.036983366,-0.01812694,0.020529403,0.059063136,0.039798648,0.03,120.01,207.7436264,228.1218729,180.73
2010-07-12,0.010169492,-0.011553299,-0.018417991,-0.042590348,-0.034102027,0.004764741,-0.005208333,-0.012995896,-0.025836171,-0.026755826,-0.038176034,0.001193021,-0.014204122,0.022943807,0.007227596,-0.047913915,-0.041029269,0.040471607,-0.022445168,0.029041916,-0.006849931,-0.01,115.42,201.3191142,228.639158,180.11
2010-07-05,0.046099291,-0.021356734,0.097446809,0.028216674,0.017780939,0.045454545,0.067290813,0.055595668,0.072840567,0.077089325,0.082042456,0.065459104,-0.011037313,0.050449346,0.019038339,0.030024205,0.051938597,-0.071167937,-0.014700208,0.030546128,0.057045031,0.04,116.21,203.6140092,232.9157152,183.89
2010-06-28,0.007142857,0.025244707,-0.047811994,-0.035278934,-0.083561465,-0.006802721,-0.06407448,-0.0361865,-0.045333333,-0.069081113,-0.046498906,-0.021455224,-0.001877742,-0.005282406,-0.046255766,-0.033024734,-0.0480502,-0.003636383,-0.008256986,-0.046764706,-0.049567582,-0.03,109.94,196.5476247,234.7027104,187.61
2010-06-21,-0.007092199,0.000644452,-0.081674419,-0.048684496,-0.07678421,-0.028245192,-0.048462791,-0.093947037,-0.056877503,-0.065203764,-0.017732402,-0.041144902,0.016672992,-0.062654732,-0.023047984,-0.034174598,-0.02710027,0.064653509,0.010033933,-0.01734104,-0.034826361,-0.03,115.67,202.8025212,236.8288095,189.58
2010-06-14,0.019891501,0.001936906,-0.005366395,0.027458469,0.057259193,0.029066172,0.040954816,0.037958115,0.041926991,0.025064268,0.05260181,0.035504785,-0.0020323,0.0502,0.037897987,0.016025732,0.020041528,0.012941199,0.002744009,0.036548832,0.017350032,0.03,119.85,209.4868556,237.3642415,190.22
2010-06-07,0.017479301,0.026919479,0.051566453,-0.042397122,0.088353414,0.035874439,0.001357903,0.039455782,-0.010570403,-0.009548074,0.074772036,0.031528662,0.01731495,0.02817191,0.023521344,-0.037367278,0.038765211,-0.037009102,0.019177029,0.017217736,0.038107916,0.02,117.8,203.993081,240.3229331,190.75
2010-05-31,0.033269962,-0.016562285,-0.058791209,-0.011285457,-0.100523169,-0.021929825,-0.019701863,-0.02,-0.020128944,-0.039143755,-0.032921811,-0.023024269,0.001553022,-0.026036451,-0.001236286,-0.007485471,0.014566642,0.054980129,0.019828861,0.009692308,-0.035475952,-0.01,113.48,200.2426987,239.8005821,193.01
2010-05-24,0.012512031,0.019816438,0.030188679,0.006490954,0.01826484,-0.0025,0.013765236,0.050420168,0.017093937,-0.004263113,0.002357101,0.011009751,0.001685222,-0.013046057,0.022187916,0.016251747,-0.002904822,-0.070370343,-0.015510148,0.051439664,0.015411791,0.01,117.65,202.9303064,239.0932514,194.31
2010-05-17,-0.03974122,0.00253336,-0.000565718,-0.035602724,-0.029064039,-0.046483909,-0.04040404,-0.008333333,0.007610695,-0.069160945,-0.05826859,-0.068288339,0.021992527,-0.040220072,-0.037832787,-0.031480276,-0.039078897,-0.018181879,0.010948878,-0.036471322,-0.054760844,-0.03,115.87,201.2709362,237.6943491,194.2
2010-05-10,0.02268431,-0.044342544,0.039192632,0.013079604,-0.077272727,0.013897281,-0.000517784,0.01551481,-0.016932467,0.045023747,0.033256881,0.07396909,-0.038226298,0.029090199,0.081227139,0.026116804,0.069403007,-0.031007735,-0.007645875,0.034504998,-0.019025542,0.01,122.58,207.0272527,232.2315451,195.14
2010-05-03,-0.024884793,-0.004818641,-0.148080134,-0.093750127,-0.052336851,-0.013706794,-0.095739696,-0.103099304,-0.052248554,-0.104984142,-0.089770355,-0.071052632,-0.021202257,-0.015946206,-0.069972837,-0.057794977,-0.081562676,-0.02306371,-0.044598181,-0.078728461,-0.034815073,-0.06,124.96,204.1586695,230.0522269,192.79
2010-04-26,-0.032976827,-0.00730112,-0.048753375,-0.017642726,-0.017354497,0.032615385,-0.004195804,-0.043557169,-0.025990549,-0.011012057,-0.091081594,-0.040134772,-0.015229649,0.014619883,0.005601814,-0.015931178,-0.017508458,0.008680603,0.003085204,-0.025900738,-0.008240626,-0.02,129.46,217.7383731,234.7250511,196.35
2010-04-19,0.003577818,-0.044618159,-0.022204969,-0.001409461,-0.09569378,0.014990631,-0.041126507,-0.012544803,-0.022561734,0.005271435,-0.055555556,0.033053057,-0.034049151,0.059260789,0.027228062,-0.067864649,0.047249625,-0.064935088,-0.017927004,0.017970246,0.012853685,-0.01,130.54,221.6162996,238.2010352,197.74
2010-04-12,-0.000893655,-0.044252851,-0.004175043,0.00531336,-0.041284404,-0.019595836,0.014512563,0.001795332,-0.020020857,0.024298095,-0.000447828,0.026182743,-0.034368198,-0.025749346,-0.046950148,-0.006784646,0.082442771,0.042301174,-0.040227796,0.000884564,0.0005846,0,128.88,224.6705747,236.9914143,196.17
2010-04-05,0.014505893,-0.018391031,0.026019356,0.022085512,0.060311284,-0.004875076,0.031578901,-0.000598086,-0.004506101,0.010365504,0.008581752,-0.00532702,-0.029787707,0.017813268,-0.008488128,0.02587391,0.011583012,0.019668746,-0.052141966,0.003402367,0.008251903,0.01,128.81,225.6523883,239.234605,195.45
2010-03-29,0.000907441,0.013609275,0,0.033296127,-0.004840271,-0.000609013,-0.014522867,0.013947847,0.020516449,-0.000545234,0.030246626,0.018998794,0.007615634,0.02154361,0.032735203,0.024651141,0.00621603,0.013641186,0.003920177,0.029546147,0.012274139,0.01,127.75,224.2210242,242.6028065,197.55
2010-03-22,0,0.026291139,0.007673861,0.015191552,0.069911963,-0.009650181,-0.033422458,-0.003022975,0.013261649,0.014941871,0.017518939,0.014067278,0.021741641,-0.007267442,0.024414272,0.006397278,0.035398181,0.026570856,0.024571777,0.02673964,0.006261292,0.01,126.2,221.4433025,237.1253237,191.49
2010-03-15,-0.019572954,0.019138744,-0.002551427,-0.029844994,0.031737551,0.015309247,-0.003331024,-0.002412545,-0.010287371,0.060446034,-0.00141844,-0.031684927,0.023421947,0.023157,0.044861383,-0.000779662,-0.00320765,-0.005357136,0.024694359,-0.021722503,0.009524617,0.01,125.42,218.263973,238.4061053,187.36
2010-03-08,0,-0.02507291,0.014068564,0.010048295,-0.028245067,-0.007897934,0.001556895,0.015309247,0.031278655,0.0422018,0.001894837,0.028006151,-0.021766548,-0.012172088,0.012618873,0.016481872,0.034854747,-0.068219633,-0.005776809,0.010043263,0.010676477,0,124.24,217.0636584,239.9476965,193.64
2010-03-01,0.002676182,0.032261948,0.045654379,0.028319855,0.082022472,0.006727829,0.060877722,0.025109856,0.013533556,0.018057275,0.04195459,0.038570914,0.00995026,0.027604054,0.066497725,0.012841093,0.070159877,-0.008250836,0.003017866,0.055274743,0.021270873,0.03,122.92,216.5308603,245.737663,197.96
2010-02-22,-0.018388792,0.004595453,-0.024092409,-0.027539928,-0.125307125,-0.015653221,-0.026642122,0.001886792,-0.021407838,-0.006802706,0.024266936,-0.024367614,0.033851699,-0.01087884,-0.030693768,-0.039321551,-0.025951558,0.016778581,0.032788892,-0.071039079,0.006567065,-0.02,120.36,209.8893183,245.8001104,198.91
2010-02-15,-0.01805675,0.021999727,0.04302926,0.035452798,0.012437811,0.028482972,0.027856468,0.043307087,0.035506256,0.039871393,0.106883044,0.046819438,0.000957866,0.028746983,0.046915285,0.010911847,0.052823268,0.025817487,-0.00865165,-0.013596295,0.028878221,0.03,119.58,213.6704106,244.1595384,198.99
2010-02-08,0.00779896,0.006468529,-0.005136986,0.013275783,0.084610404,-0.010416667,0.00450562,0.021447721,0.014871306,-0.015199478,0.017074559,0.008794788,0.009427109,-0.038607595,0.017658683,0.026400122,-0.01964283,-0.032634034,0.009356287,-0.00638361,0.020304108,0.01,116.22,207.7746562,244.8843595,202.41
2010-02-01,-0.013675214,0.004121921,-0.055016181,-0.039024029,-0.113301435,-0.012704174,-0.044197645,-0.044202434,-0.043581327,-0.018034816,-0.025513034,-0.016025641,0.01409489,-0.027891715,-0.057627287,-0.027691459,-0.027777752,-0.000665534,0.021016456,-0.003992311,-0.02906656,-0.03,113.91,206.6004563,243.8093693,200.44
2010-01-25,-0.007633588,0.011241632,-0.027078086,-0.026484039,-0.058558559,-0.001208459,-0.048522754,-0.017621145,-0.030067209,-0.001862252,0.002223457,-0.023779725,0.008778425,0.012879103,0.007920552,-0.037003607,-0.047933909,-0.021172622,-0.007333342,0.02206438,-0.006468061,-0.01,117.32,212.2428117,246.2149365,199.47
2010-01-18,0.00855432,-0.035688186,-0.034650456,-0.020923103,-0.084913438,-0.020710059,-0.012774196,-0.028728606,-0.002997708,-0.020072949,-0.102295409,-0.022928768,-0.026714814,-0.047675569,-0.032165852,-0.020543066,-0.024979839,-0.018542165,0.006874513,-0.029480786,-0.034054928,-0.03,118.08,215.3781987,250.939404,201.17
2010-01-11,-0.001707942,-0.001580992,-0.014822578,-0.044755688,-0.04072756,0.003562945,0.003203802,-0.025610482,-0.066502058,-0.009638545,-0.033751205,0.01963834,-0.009535208,-0.039703647,-0.007014976,0.004421592,-0.011942675,0.029285923,-0.030486227,-0.024048096,-0.009500601,-0.02,122.25,221.712025,252.6412911,198.3
2010-01-04,0.008613264,0.023015751,0.001349325,0.00549646,0.033510421,-0.021499128,-0.022342869,0.037059914,0.002971768,0.097157927,0.085863874,0.060145473,0.014755709,-0.0034078,0.03731216,-0.0055695,0.01618123,0.01435244,0.018350918,0.013639002,0.012353313,0.02,123.42,225.1079503,248.5196209,196.79
2009-12-28,0.012205754,0.023036744,-0.011851852,0.014993013,0.062988705,-0.003474233,0.022853481,-0.006748466,0.030627871,-0.020077725,0.002624672,-0.029817249,0.026443165,-0.001701002,0.009534253,0.007085049,-0.004029009,0.022525637,0.012729125,0.001744186,0.005411648,0.01,121.91,220.5107819,250.6011254,201.2
2009-12-21,0.026857654,0.024380744,0.038461538,0.018104387,0.010535558,-0.006900518,0.042297464,0.020025031,0.025296581,-0.009621567,0.044407895,0.023293963,0.009272084,-0.031307213,0.03813089,0.033719893,0.03936345,-0.015126065,0.025052179,0.012062371,0.012485395,0.02,121.26,218.6338961,249.8454631,201.03
2009-12-14,0.009033424,0.016971613,0.014832162,0.020282761,-0.044062107,-0.023582257,0.02370091,-0.018427518,-0.031920284,-0.020728598,0.016722408,0.000328192,0.027684701,-0.028977778,-0.006128106,0.017701723,-0.003338906,-0.027141931,0.024188119,0.001768347,-0.00482704,0,119.76,214.6804871,250.0348458,202.69
2009-12-07,-0.016,0.023476672,-0.014615385,-0.005045108,-0.068048494,0.039089848,0.014332039,-0.014527845,0.004240163,-0.017283966,-0.03236246,0.046000687,0.024944003,0.066350711,-0.017429888,0.008456013,0.03098112,-0.004233165,0.019065804,-0.016093954,0.009292738,0,120.34,215.0147611,252.6615346,204.16
2009-11-30,0,-0.004189162,0.018808777,0.038547742,0.006692913,0.026962253,0.022211673,0.024813896,0.032755299,0.016311167,0.002162162,0.068990826,0.019372998,0.022683211,-0.037517179,0.031664042,-0.011904771,-0.024459953,0.001636912,0.048176292,0.008186229,0.02,119.23,214.2509907,251.3119647,203.03
2009-11-23,0.024590164,0.00886165,0,-0.003356787,-0.055762082,0.028976572,-0.027126437,-0.03875969,-0.018397524,0.022450257,-0.010695187,-0.004747991,-0.006549024,0.009195852,0.022613861,-0.004823232,-0.002544563,0.002547746,0.002050219,0.014492754,-0.007940787,0,118.27,211.0460548,255.3611272,204.77
2009-11-16,0.011049724,-0.016887857,-0.003125,0.001494229,-0.006646972,0.011221945,-0.01001361,-0.016998828,-0.019720242,-0.004469941,-0.049313676,-0.008330315,-0.00173445,-0.000586625,0.002501623,0.006961382,-0.02642441,0.022801328,0.00287878,-0.007953503,-0.00350687,-0.01,119.21,211.4370383,258.4928036,207.51
2009-11-09,0.010232558,0.007970873,0.027287319,0.022926865,0.007440476,-0.000623053,0.011277284,0.041514042,0.027359342,0.021526371,0.007684426,0.009506399,0.000533881,0.027733119,0.029951652,0.042531614,0.053959929,0.00655738,-0.001915433,0.042743222,0.014967591,0.02,119.63,212.6416149,260.179153,210.39
2009-11-02,-0.003707136,0.011478505,0.008090615,0.006151557,0.084745763,0.014538559,-0.042529791,0.009864365,0.012980214,0.075035127,0.053426875,0.029743976,0.012297351,0.013441955,0.013877671,-0.004201639,0.003493467,-0.069838357,0.011906313,0.050603217,0.05032592,0.01,117.87,208.5110295,259.5789639,209
2009-10-26,0.004655493,0.012171466,-0.014354067,-0.035237202,-0.019002375,-0.017391304,-0.002198725,-0.031063321,-0.03471053,-0.061842162,-0.133302152,-0.033127048,0.002031171,-0.067072012,-0.06730633,-0.030944707,0.004385965,-0.015315326,0.004310414,-0.065455684,-0.024226021,-0.03,112.22,205.516666,262.7519694,210.71
2009-10-19,0.00656045,0.004166708,0.004807692,0.023149543,-0.065828402,0.019632679,-0.014944727,-0.010638298,-0.000507666,-0.054726315,-0.002333178,-0.009018759,0.015818446,-0.016261682,-0.022767896,0.004745599,-0.020618574,-0.019434662,0.021300767,0.039218877,-0.02623187,0,115.01,211.8812442,261.7667442,210.54
2009-10-12,-0.049866429,-0.012751954,-0.04587156,-0.055216795,-0.004418262,0.012179487,-0.008802146,-0.020266358,-0.01811233,-0.00618048,0.034266409,0.01986755,-0.003700206,0.007532957,0.038319025,-0.031690701,0.039285732,0.011015188,0.013529001,0.052045883,0.019595106,0,118.1,212.9211447,261.5561251,212.47
2009-10-05,-0.00619469,-0.00518344,0.010819165,-0.003572749,-0.064093728,0.014304291,0.028483153,0.031660693,0.024340426,0.053385379,0.066941298,0.011160714,-0.020273925,-0.002442232,0.069928912,0.013978158,0.065651781,-0.023546424,-0.035803429,0.05719457,0.035185571,0.01,115.83,213.2285775,256.1825527,212.56
2009-09-28,-0.020797227,0.005348327,-0.020439061,-0.015476405,-0.073731248,-0.028427037,0.017752809,-0.017605634,-0.007601351,-0.061698237,-0.033830846,-0.053521127,0.002287781,-0.02132745,-0.048749902,-0.000963066,-0.038426394,-0.024390335,-0.010572621,-0.006652283,-0.021632835,-0.02,111.9,210.2147505,256.182138,212.28
2009-09-21,0.000867303,0.009832419,-0.041364296,-0.014216736,-0.007602154,-0.008145363,-0.056003394,-0.017867435,-0.033469388,-0.007878788,-0.018554688,0.007806955,0.01544135,-0.01163002,-0.047768729,-0.015486836,-0.018850978,0.003700584,0.018316625,-0.008732846,-0.001221202,-0.01,114.37,215.1505329,259.4715982,212.78
2009-09-14,0,0.01347367,0.064914992,0.001736933,-0.019260579,0.034348671,0.067481884,0.036439665,0.009227254,0.124744422,-0.00292113,0.076805502,0.006048969,0.030138525,0.053146105,0.014102596,-0.016769647,-0.02144845,0.005482919,0.08362302,0.011113203,0.03,114.51,217.8916801,252.0677897,208.57
2009-09-07,0.029464286,-0.034160188,0.0109375,0.003835275,0.031400128,-0.005798969,0.042739128,0.032059186,0.020171389,0.057678462,0.082191781,0.003835827,-0.022180414,-0.031017595,0.045851865,-0.007475752,0.060861422,0.011267582,0.004519122,0.048602673,0.031550079,0.02,113.25,211.9433283,247.7188662,208.48
2009-08-31,0.000893655,0.019063379,-0.00466563,-0.039195894,0.021938441,-0.005765535,0.010981093,-0.016969697,0.00523829,-0.01491484,-0.026167265,-0.0268757,0.006903113,-0.02251773,-0.00328776,-0.031129499,-0.045576398,-0.016620505,-0.014062963,-0.038925652,-0.003903972,-0.01,109.79,207.9426907,250.8741792,212.31
2009-08-24,0.005390836,0.018000253,0.038772213,0.001006239,-0.038413098,0,0.026967394,-0.007220217,0.003050847,-0.009148487,0.026329647,0.003746722,0.006539441,-0.02808892,0.031016851,0.016288113,0.014966005,0.040345747,0.022348754,0.047502548,-0.004856255,0.01,110.22,210.485962,254.5268712,215.36
2009-08-17,-0.010666667,-0.000281119,0.023986766,0.078480969,0.068640646,0.014954486,0.043756344,0.046599496,0.082370247,0.020833397,0.028710726,0.009073724,0.030030872,0.021295319,0.027874687,0.078365254,0.023201856,-0.011395958,0.02092722,0.045396419,0.04729937,0.03,110.76,208.2019771,257.0174577,215.91
2009-08-10,0.01534296,0.002536998,0.001657001,0.029411491,-0.019141914,-0.018506701,0.056787507,0.017948718,-0.008548599,-0.053061226,0.007092199,0.018482865,-0.009452321,0,-0.031713955,0.006630373,0,0.036927674,-0.02077699,-0.012210526,-0.026537281,0,105.76,201.725043,261.4048671,215.78
2009-08-03,0.000903342,-0.001548002,0.002491694,0.005616157,-0.021949645,0.012273902,-0.008047157,0.02295082,0.025554934,0.097014928,0.00273523,-0.007262997,0.00954252,0.002646903,0.059706861,-0.008930069,-0.004618938,-0.046478898,-0.001421145,-0.053030303,0.005475866,0,108.64,201.5295034,257.5161816,214.05
2009-07-27,-0.008952551,-0.00280668,0.041522491,0.051988717,0.032666667,0.005847953,0.016357634,0.056094183,0.01920156,0.113881899,0.036281179,-0.026423521,-0.001681073,-0.056286428,0.009747244,0.021163017,0.016431925,0.056547594,0.009178259,0.068825911,0.021250677,0.02,108.05,200.6451585,259.1143036,214.23
2009-07-20,-0.010628875,-0.013156031,0.026642984,0.057916669,0.087744743,0.044806517,0.057975256,0.055555556,0.021359184,0.03261806,0.079559364,0.045525292,-0.013270653,0.056846181,0.073643349,0.028126632,0.014285714,0.059936915,-0.015807975,0.026016616,0.03384843,0.04,105.8,196.1380438,256.6670919,212.5
2009-07-13,0.018953069,-0.008921246,0.04744186,0.044386477,0.094444444,0.028631285,0.047432027,0.053117783,0.081932819,0.080704962,0.087882823,0.014206788,-0.021242158,0.04640884,0.103035612,0.067409275,0.144414169,-0.085137107,-0.013780597,0.053431598,0.055826849,0.04,102.33,189.3617753,253.1801064,211.16
2009-07-06,-0.021201413,-0.015405392,-0.026268116,-0.051197513,-0.02173913,-0.005555556,-0.046109568,-0.064121037,-0.094196042,-0.059336809,-0.03470437,-0.017829457,-0.016238427,-0.018083183,-0.014327976,-0.041447848,-0.039267016,-0.005738797,-0.008830118,-0.026239067,0.003340701,-0.03,96.92,181.3397341,244.9343097,201.6
